candidate,network_type,preferred_name,gene_id,gene_symbol,degree,weighted_degree,component_id,component_size,consensus_rank,disease_direction,predicted_drug_direction,measured_drug_direction,reversal_pattern,candidate_role,biology_scope
Mocetinostat,physical,TBRG4,9238,TBRG4,0,0.0,142,1,193.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,physical,GNG7,2788,GNG7,0,0.0,60,1,194.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,physical,NUP85,79902,NUP85,1,0.801,1,30,195.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,physical,CENPN,55839,CENPN,0,0.0,33,1,196.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,physical,DRD1,1812,DRD1,0,0.0,49,1,197.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,physical,ABCC9,10060,ABCC9,0,0.0,11,1,198.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,physical,PCDHGB5,56101,PCDHGB5,0,0.0,103,1,199.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,physical,SGCD,6444,SGCD,0,0.0,136,1,200.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,BIRC5,332,BIRC5,34,30.234000000000005,1,66,1.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TCF21,6943,TCF21,0,0.0,89,1,2.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,LYVE1,10894,LYVE1,1,0.746,2,11,3.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FOSB,2354,FOSB,5,4.443,3,6,4.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TEK,7010,TEK,3,2.548,2,11,5.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,NR4A3,8013,NR4A3,2,1.5779999999999998,3,6,6.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GINS2,51659,GINS2,9,7.295999999999999,1,66,7.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RAD51,5888,RAD51,23,18.889,1,66,8.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PLK1,5347,PLK1,33,29.351,1,66,9.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CCNA2,890,CCNA2,40,35.75400000000001,1,66,10.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GPM6A,2823,GPM6A,0,0.0,38,1,11.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,HBB,3043,HBB,0,0.0,41,1,12.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,BUB1,699,BUB1,34,31.01600000000001,1,66,13.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,MCM10,55388,MCM10,26,21.177,1,66,14.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,HJURP,55355,HJURP,26,22.674,1,66,15.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TPX2,22974,TPX2,32,28.545,1,66,16.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CDCA3,83461,CDCA3,26,22.19,1,66,17.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ASF1B,55723,ASF1B,14,10.785,1,66,18.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KCNK3,3777,KCNK3,0,0.0,47,1,19.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CKAP2,26586,CKAP2,11,8.876,1,66,20.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,WASF3,10810,WASF3,0,0.0,97,1,21.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ATF3,467,ATF3,4,3.518,3,6,22.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KIF22,3835,KIF22,14,11.222,1,66,23.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,DUSP1,1843,DUSP1,3,2.658,3,6,24.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,MAN1A1,4121,MAN1A1,0,0.0,54,1,25.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ABCB1,5243,ABCB1,0,0.0,13,1,26.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,UBE2C,11065,UBE2C,30,27.015,1,66,27.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ADH1B,125,ADH1B,1,0.813,6,3,28.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RACGAP1,29127,RACGAP1,26,21.931000000000004,1,66,29.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,AQP7,364,AQP7,1,0.748,10,2,30.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PDK4,5166,PDK4,0,0.0,67,1,31.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PRELP,5549,PRELP,1,0.8,2,11,32.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,LTBP4,8425,LTBP4,0,0.0,53,1,33.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SCN11A,11280,SCN11A,0,0.0,78,1,34.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,AOC3,8639,AOC3,0,0.0,18,1,35.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SCN3A,6328,SCN3A,0,0.0,79,1,36.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PDE2A,5138,PDE2A,0,0.0,65,1,37.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,STARD8,9754,STARD8,0,0.0,86,1,38.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,XPNPEP2,7512,XPNPEP2,0,0.0,99,1,39.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PDGFRA,5156,PDGFRA,3,2.578,2,11,40.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PRKAR2B,5577,PRKAR2B,1,0.812,1,66,41.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FRMD1,79981,FRMD1,0,0.0,35,1,42.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,WLS,79971,WLS,0,0.0,98,1,43.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ADRA1A,148,ADRA1A,1,0.7,7,3,44.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CCDC86,79080,CCDC86,0,0.0,23,1,45.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CHRDL1,91851,CHRDL1,0,0.0,25,1,46.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,OGN,4969,OGN,2,1.511,2,11,47.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ZNF331,55422,ZNF331,0,0.0,102,1,48.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TXNIP,10628,TXNIP,0,0.0,95,1,49.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,AURKA,6790,AURKA,34,29.529,1,66,50.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,LIFR,3977,LIFR,0,0.0,49,1,51.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RASGRP2,10235,RASGRP2,1,0.993,12,2,52.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FOS,2353,FOS,4,3.737,3,6,53.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CLEC3B,7123,CLEC3B,0,0.0,26,1,54.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TSPAN7,7102,TSPAN7,0,0.0,94,1,55.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ATP1B2,482,ATP1B2,3,2.565,4,5,56.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,HSD17B6,8630,HSD17B6,1,0.908,6,3,57.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KIF20A,10112,KIF20A,32,29.187,1,66,58.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CCNB2,9133,CCNB2,31,28.540000000000003,1,66,59.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TOP2A,7153,TOP2A,35,30.976,1,66,60.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FOXM1,2305,FOXM1,26,22.546,1,66,61.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,AKAP12,9590,AKAP12,0,0.0,16,1,62.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CDC20,991,CDC20,38,34.865,1,66,63.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SCN7A,6332,SCN7A,0,0.0,80,1,64.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RERGL,79785,RERGL,0,0.0,75,1,65.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KIF14,9928,KIF14,20,17.031,1,66,66.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TTK,7272,TTK,32,28.03,1,66,67.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,NCAPG,64151,NCAPG,29,25.866999999999997,1,66,68.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,DLGAP5,9787,DLGAP5,34,30.682,1,66,69.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,AMT,275,AMT,0,0.0,17,1,70.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CEP55,55165,CEP55,28,25.104000000000003,1,66,71.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,NCAPH,23397,NCAPH,21,17.206999999999997,1,66,72.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TRHDE,29953,TRHDE,0,0.0,93,1,73.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SEMA3D,223117,SEMA3D,0,0.0,81,1,74.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GPR17,2840,GPR17,0,0.0,39,1,75.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PPP1R1A,5502,PPP1R1A,0,0.0,71,1,76.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PEG3,5178,PEG3,0,0.0,68,1,77.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ITGA8,8516,ITGA8,0,0.0,45,1,78.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TACC3,10460,TACC3,15,12.247,1,66,79.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,EZH2,2146,EZH2,5,4.398,1,66,80.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PELI2,57161,PELI2,0,0.0,69,1,81.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,DEPDC1,55635,DEPDC1,20,16.517,1,66,82.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FXYD1,5348,FXYD1,2,1.719,4,5,83.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SUV39H1,6839,SUV39H1,1,0.957,1,66,84.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,EMCN,51705,EMCN,2,1.5,2,11,85.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PTPRB,5787,PTPRB,2,1.608,2,11,86.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,UBE2S,27338,UBE2S,7,5.842999999999999,1,66,87.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PLN,5350,PLN,4,3.231,4,5,88.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SKA1,220134,SKA1,18,13.840000000000002,1,66,89.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RFC2,5982,RFC2,5,4.161,1,66,90.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CCDC69,26112,CCDC69,0,0.0,22,1,91.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,STON1,11037,STON1,0,0.0,87,1,92.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CKS2,1164,CKS2,10,8.563,1,66,93.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PDE8B,8622,PDE8B,0,0.0,66,1,94.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PTGIS,5740,PTGIS,0,0.0,72,1,95.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GIPC2,54810,GIPC2,0,0.0,36,1,96.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,BRMS1,25855,BRMS1,0,0.0,21,1,97.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GPC3,2719,GPC3,0,0.0,37,1,98.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,LDB2,9079,LDB2,2,1.674,8,3,99.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ZWINT,11130,ZWINT,24,20.794,1,66,100.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KIF15,56992,KIF15,25,21.44,1,66,101.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PKNOX2,63876,PKNOX2,0,0.0,70,1,102.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PRKG1,5592,PRKG1,2,1.858,4,5,103.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FEN1,2237,FEN1,14,11.582999999999997,1,66,104.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PAIP2B,400961,PAIP2B,0,0.0,59,1,105.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,NFASC,23114,NFASC,1,0.712,2,11,106.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,HSD11B1,3290,HSD11B1,0,0.0,42,1,107.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,GAB1,2549,GAB1,2,1.769,2,11,108.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,EPAS1,2034,EPAS1,0,0.0,32,1,109.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RRM2,6241,RRM2,29,25.104,1,66,110.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,CD1C,911,CD1C,2,1.477,5,4,111.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,LIG1,3978,LIG1,3,2.631,1,66,112.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PCDHGB6,56100,PCDHGB6,0,0.0,64,1,113.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TGFBR2,7048,TGFBR2,0,0.0,90,1,114.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,ALDH1A2,8854,ALDH1A2,2,1.721,6,3,115.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,KLHL4,56062,KLHL4,0,0.0,48,1,116.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FANCI,55215,FANCI,7,5.656,1,66,117.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,MAPK10,5602,MAPK10,0,0.0,55,1,118.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,MYL3,4634,MYL3,0,0.0,57,1,119.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PUF60,22827,PUF60,1,0.858,11,2,120.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,HGF,3082,HGF,4,3.434,2,11,121.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,DNAJC9,23234,DNAJC9,0,0.0,30,1,122.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SNRPF,6636,SNRPF,1,0.858,11,2,123.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,RNPS1,10921,RNPS1,1,0.839,1,66,124.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,SAC3D1,29901,SAC3D1,0,0.0,77,1,125.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,TPI1,7167,TPI1,0,0.0,92,1,126.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,BEX1,55859,BEX1,1,0.88,8,3,127.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,NOP16,51491,NOP16,0,0.0,58,1,128.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,DNAJC2,27000,DNAJC2,0,0.0,29,1,129.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,MAD2L1,4085,MAD2L1,29,25.174000000000003,1,66,130.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PALB2,79728,PALB2,2,1.987,1,66,131.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,FILIP1L,11259,FILIP1L,0,0.0,34,1,132.0,down,up,up,disease_down_drug_up,core_candidate,primary_network_and_pathway
Mocetinostat,functional,UBAP2L,9898,UBAP2L,2,1.806,1,66,133.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,PPIA,5478,PPIA,1,0.773,1,66,134.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
Mocetinostat,functional,REEP4,80346,REEP4,0,0.0,74,1,135.0,up,down,down,disease_up_drug_down,core_candidate,primary_network_and_pathway
