candidate,gene_set_scope,source,native,name,p_value,significant,query_size,term_size,intersection_size,effective_domain_size,precision,recall,intersection_genes,intersection_evidence_codes
Belinostat,disease_up_drug_down,GO:BP,GO:0016310,phosphorylation,0.0142726175052524,True,95,826,16,11154,0.1684210526315789,0.0193704600484261,1019 | 57761 | 5347 | 22974 | 1894 | 4176 | 8099 | 4282 | 699 | 7272 | 9212 | 9833 | 4751 | 8091 | 26472 | 993,IEA | IDA | IMP | TAS
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-5693532,DNA Double-Strand Break Repair,0.0144086324386639,True,95,111,5,11154,0.0526315789473684,0.045045045045045,5427 | 890 | 2237 | 5888 | 5984,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,0.0144086324386639,True,95,67,4,11154,0.0421052631578947,0.0597014925373134,11065 | 890 | 4085 | 4751,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,0.0144086324386639,True,95,161,6,11154,0.0631578947368421,0.0372670807453416,24137 | 146909 | 56992 | 3832 | 10112 | 3833,REAC
Belinostat,disease_up_drug_down,GO:CC,GO:0000781,"chromosome, telomeric region",0.0154221082685252,True,95,115,5,11154,0.0526315789473684,0.0434782608695652,4171 | 2237 | 4176 | 5888 | 79228,HDA | IDA | IEA
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-68867,Assembly of the pre-replicative complex,0.0156481851835946,True,95,69,4,11154,0.0421052631578947,0.0579710144927536,11065 | 81620 | 4171 | 4176,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-2559583,Cellular Senescence,0.0157157186367244,True,95,114,5,11154,0.0526315789473684,0.043859649122807,11065 | 1019 | 890 | 4001 | 8091,REAC
Belinostat,disease_up_drug_down,GO:CC,GO:0045120,pronucleus,0.0158213468819543,True,95,10,2,11154,0.0210526315789473,0.2,890 | 1063,IEA
Belinostat,disease_up_drug_down,GO:MF,GO:0005515,protein binding,0.0160533793719877,True,95,9546,91,11154,0.9578947368421052,0.009532788602556,11065 | 81620 | 4171 | 5427 | 1019 | 84823 | 57761 | 9133 | 5347 | 2305 | 890 | 51512 | 24137 | 146909 | 80758 | 55355 | 55635 | 23397 | 54982 | 22974 | 11130 | 57405 | 10024 | 9055 | 1063 | 4288 | 56992 | 1894 | 6241 | 220134 | 4085 | 4192 | 10460 | 2237 | 7371 | 9837 | 4176 | 23234 | 5901 | 55734 | 8099 | 332 | 4001 | 6839 | 9319 | 51067 | 4282 | 3832 | 10403 | 5888 | 22827 | 10330 | 5984 | 8985 | 3068 | 3978 | 7153 | 10112 | 9787 | 259266 | 699 | 83461 | 79228 | 4234 | 55143 | 4521 | 3161 | 23481 | 7272 | 1058 | 9212 | 9833 | 3833 | 55215 | 6472 | 54606 | 6723 | 23649 | 8568 | 4751 | 4605 | 23658 | 11339 | 10813 | 8091 | 57109 | 26472 | 993 | 54663 | 4150 | 5036,IPI | IBA | EXP | IEA | ISS | HDA | IDA | TAS | IMP
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.0167236747694222,True,95,10,2,11154,0.0210526315789473,0.2,4001 | 8091,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-73894,DNA Repair,0.0167236747694222,True,95,226,7,11154,0.0736842105263157,0.0309734513274336,5427 | 890 | 2237 | 5888 | 5984 | 3978 | 55215,REAC
Belinostat,disease_up_drug_down,GO:BP,GO:0031114,regulation of microtubule depolymerization,0.0172391043732576,True,95,29,3,11154,0.031578947368421,0.1034482758620689,22974 | 26586 | 9212,IDA | IBA | IEA
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,0.0172638812911091,True,95,72,4,11154,0.0421052631578947,0.0555555555555555,11065 | 5347 | 890 | 4085,REAC
Belinostat,disease_up_drug_down,GO:BP,GO:0034502,protein localization to chromosome,0.0173944861353584,True,95,62,4,11154,0.0421052631578947,0.064516129032258,5347 | 7272 | 1058 | 9212,IDA | IBA | IEA | NAS | IMP
Belinostat,disease_up_drug_down,GO:MF,GO:0003678,DNA helicase activity,0.0174664113983394,True,95,57,4,11154,0.0421052631578947,0.0701754385964912,4171 | 4176 | 5888 | 5984,IBA | IEA | IDA | IMP
Belinostat,disease_up_drug_down,GO:BP,GO:0007098,centrosome cycle,0.0174918710631101,True,95,104,5,11154,0.0526315789473684,0.048076923076923,5347 | 56992 | 3832 | 10403 | 4751,IMP | ISS | IEA | IDA | TAS
Belinostat,disease_up_drug_down,GO:BP,GO:0046602,regulation of mitotic centrosome separation,0.0176513444352301,True,95,8,2,11154,0.0210526315789473,0.25,3832 | 4751,IMP | TAS
Belinostat,disease_up_drug_down,GO:BP,GO:0035999,tetrahydrofolate interconversion,0.0176513444352301,True,95,8,2,11154,0.0210526315789473,0.25,7298 | 6472,IDA | IEA
Belinostat,disease_up_drug_down,GO:MF,GO:0008092,cytoskeletal protein binding,0.0180408233693271,True,95,744,15,11154,0.1578947368421052,0.0201612903225806,5347 | 51512 | 24137 | 146909 | 9055 | 1063 | 56992 | 220134 | 332 | 3832 | 10403 | 3068 | 10112 | 9787 | 3833,IDA | IBA | IEA | IPI | TAS | IMP
Belinostat,disease_up_drug_down,GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,0.0181774090489788,True,95,3116,40,11154,0.4210526315789473,0.0128369704749679,5427 | 1019 | 57761 | 5347 | 2305 | 890 | 80758 | 55635 | 1063 | 6241 | 4192 | 7371 | 26586 | 80324 | 55734 | 7298 | 8099 | 332 | 6839 | 9319 | 22827 | 5984 | 3068 | 3978 | 7153 | 79228 | 4234 | 23481 | 9212 | 54606 | 23649 | 8568 | 4605 | 23658 | 10813 | 8091 | 57109 | 54663 | 4150 | 5036,IBA | TAS | IDA | IMP | IEA | ISS | IGI | IC | NAS
Belinostat,disease_up_drug_down,GO:BP,GO:0140527,reciprocal homologous recombination,0.0184173088371445,True,95,30,3,11154,0.031578947368421,0.1,9319 | 5888 | 7153,ISS | IBA | IEA | TAS
Belinostat,disease_up_drug_down,GO:BP,GO:0007131,reciprocal meiotic recombination,0.0184173088371445,True,95,30,3,11154,0.031578947368421,0.1,9319 | 5888 | 7153,ISS | IBA | IEA | TAS
Belinostat,disease_up_drug_down,GO:MF,GO:0003677,DNA binding,0.0185788430761358,True,95,1603,25,11154,0.2631578947368421,0.0155957579538365,81620 | 4171 | 5427 | 2305 | 24137 | 55355 | 4288 | 2237 | 4176 | 55734 | 4001 | 6839 | 5888 | 22827 | 5984 | 3068 | 3978 | 7153 | 1058 | 55215 | 23649 | 4605 | 8091 | 57109 | 4150,ISS | IBA | IEA | TAS | IDA | IMP
Belinostat,disease_up_drug_down,GO:BP,GO:0141187,nucleic acid biosynthetic process,0.0190514453266625,True,95,2917,38,11154,0.4,0.0130270826191292,5427 | 1019 | 57761 | 5347 | 2305 | 890 | 80758 | 55635 | 1063 | 4192 | 26586 | 80324 | 55734 | 7298 | 8099 | 332 | 6839 | 9319 | 22827 | 5984 | 3068 | 3978 | 7153 | 79228 | 4234 | 23481 | 9212 | 54606 | 23649 | 8568 | 4605 | 23658 | 10813 | 8091 | 57109 | 54663 | 4150 | 5036,IBA | TAS | IDA | IMP | IEA | IGI | IC | ISS | NAS
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.019215471566182,True,95,75,4,11154,0.0421052631578947,0.0533333333333333,5427 | 890 | 5888 | 5984,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-2514853,Condensation of Prometaphase Chromosomes,0.019215471566182,True,95,11,2,11154,0.0210526315789473,0.1818181818181818,9133 | 23397,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-68884,Mitotic Telophase/Cytokinesis,0.019215471566182,True,95,11,2,11154,0.0210526315789473,0.1818181818181818,5347 | 10112,REAC
Belinostat,disease_up_drug_down,KEGG,KEGG:04218,Cellular senescence,0.0192874108343177,True,95,138,6,11154,0.0631578947368421,0.0434782608695652,1019 | 9133 | 2305 | 890 | 4605 | 993,KEGG
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-2980766,Nuclear Envelope Breakdown,0.0203990185980806,True,95,38,3,11154,0.031578947368421,0.0789473684210526,9133 | 5347 | 4001,REAC
Belinostat,disease_up_drug_down,GO:BP,GO:0051054,positive regulation of DNA metabolic process,0.0203991224773134,True,95,214,7,11154,0.0736842105263157,0.0327102803738317,81620 | 2305 | 890 | 5984 | 9212 | 4751 | 993,IDA | IMP | IEA | TAS
Belinostat,disease_up_drug_down,GO:BP,GO:0031109,microtubule polymerization or depolymerization,0.0207051395546333,True,95,109,5,11154,0.0526315789473684,0.0458715596330275,146909 | 22974 | 220134 | 26586 | 9212,IDA | IBA | IEA
Belinostat,disease_up_drug_down,GO:BP,GO:0034501,protein localization to kinetochore,0.0213598464465328,True,95,9,2,11154,0.0210526315789473,0.2222222222222222,7272 | 9212,IBA | IEA | IMP
Belinostat,disease_up_drug_down,GO:BP,GO:0033554,cellular response to stress,0.0213598464465328,True,95,1381,22,11154,0.231578947368421,0.0159304851556842,4171 | 5427 | 57761 | 5347 | 2305 | 890 | 51512 | 1894 | 2237 | 4176 | 6839 | 9319 | 4282 | 5888 | 5984 | 3978 | 7153 | 4234 | 4521 | 55215 | 8091 | 57109,IBA | TAS | IDA | IMP | IEA | NAS | ISS | IC
Belinostat,disease_up_drug_down,GO:BP,GO:1904668,positive regulation of ubiquitin protein ligase activity,0.0213598464465328,True,95,9,2,11154,0.0210526315789473,0.2222222222222222,11065 | 5347,TAS | IDA
Belinostat,disease_up_drug_down,GO:BP,GO:1903083,protein localization to condensed chromosome,0.0213598464465328,True,95,9,2,11154,0.0210526315789473,0.2222222222222222,7272 | 9212,IBA | IEA | IMP
Belinostat,disease_up_drug_down,GO:BP,GO:0051782,negative regulation of cell division,0.0213598464465328,True,95,9,2,11154,0.0210526315789473,0.2222222222222222,259266 | 9212,IEA | ISS
Belinostat,disease_up_drug_down,GO:BP,GO:0090329,regulation of DNA-templated DNA replication,0.0213598464465328,True,95,32,3,11154,0.031578947368421,0.09375,81620 | 4171 | 4176,IDA | IBA | IEA | NAS
Belinostat,disease_up_drug_down,KEGG,KEGG:04814,Motor proteins,0.0214782817842089,True,95,146,6,11154,0.0631578947368421,0.0410958904109589,24137 | 146909 | 56992 | 3832 | 10112 | 3833,KEGG
Belinostat,disease_up_drug_down,GO:CC,GO:0030684,preribosome,0.0229434878562327,True,95,79,4,11154,0.0421052631578947,0.050632911392405,23481 | 8568 | 10813 | 54663,IDA | IBA | IEA
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-9645723,Diseases of programmed cell death,0.0232971471593321,True,95,40,3,11154,0.031578947368421,0.075,4001 | 23649 | 993,REAC
Belinostat,disease_up_drug_down,GO:BP,GO:0031023,microtubule organizing center organization,0.0234694698885207,True,95,113,5,11154,0.0526315789473684,0.0442477876106194,5347 | 56992 | 3832 | 10403 | 4751,IMP | ISS | IEA | IDA | TAS
Belinostat,disease_up_drug_down,GO:BP,GO:0045143,homologous chromosome segregation,0.0249759243236735,True,95,34,3,11154,0.031578947368421,0.088235294117647,5347 | 11130 | 9319,IEA | ISS
Belinostat,disease_up_drug_down,GO:BP,GO:0032506,cytokinetic process,0.0249759243236735,True,95,34,3,11154,0.031578947368421,0.088235294117647,1894 | 10112 | 9212,IMP | IEA | IDA | ISS
Belinostat,disease_up_drug_down,GO:BP,GO:0060236,regulation of mitotic spindle organization,0.0249759243236735,True,95,34,3,11154,0.031578947368421,0.088235294117647,5347 | 22974 | 10460,IDA | ISS | IEA | IMP
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,0.0251002128240631,True,95,82,4,11154,0.0421052631578947,0.048780487804878,890 | 22974 | 5984 | 9212,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,0.0251002128240631,True,95,13,2,11154,0.0210526315789473,0.1538461538461538,890 | 4605,REAC
Belinostat,disease_up_drug_down,REAC,REAC:R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,0.0251002128240631,True,95,13,2,11154,0.0210526315789473,0.1538461538461538,9133 | 5347,REAC
Belinostat,disease_up_drug_down,KEGG,KEGG:04115,p53 signaling pathway,0.025783792214183,True,95,64,4,11154,0.0421052631578947,0.0625,1019 | 9133 | 51512 | 6241,KEGG
